	Batf	Irf4	Maf	Stat3	Rorc	Fosl2	Nfe2l2	Hif1a	Ikzf3	Etv6	Kdm6b	Jmjd6	Id2	Ski	Lef1	Atf6	Trib3	Sirt2	Prkrir	Satb1	Nfatc2	Crem	Ddit3	Aes	Inhba	Zfp36l2	Egr2	Bcl11b
Eng	0	0	0	0.904618815355	0	0	0	0	-0.989785324007	0	0	0	0	-0.967919205479	0	0	0	0	0	0	-0.944862773064	0	-0.96004320787	0	-0.917658594905	0	-0.883726783636	-0.922776420249
Engase	0	0	0	0	0	0	0	0	0	0	0.967846088278	0.856562299549	-0.901843675605	-0.915739410401	0.92485653647	0	0	0	0	0.933389011103	0	0	0	0.926311620438	0	0	0	0
Eno1	0	0	0	0	0	0	0	0.995049270521	0	0	0.904356211444	0.859653276737	0	0	0	0	0	-0.953546296393	0.943212980382	0	0	0.873691823547	0	0	0	0	0	0
Eno3	0	-0.997089761203	-0.938281962812	-0.999181986933	-0.966450976896	-0.982307845584	0	0	0	0	0	0	0	0	0	0	0.872563918223	0	0	0	0	0	0	0	0	0	0	-0.877460593794
Enoph1	0	0	0	0	0	-0.916368651222	0	0	-0.88137237423	0	0.945326726621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Enox2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.921115506976	0.913452638739	0	0.944650844422	0	0	0	0	0	0
Enpp4	0	0	0	0	0	0.906896150915	0	0	0	0	0.880424815639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Entpd4	0	0	0	0	0	0.987545686623	0	0.986284326851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Entpd5	0	0	0	0	0	0	0	0.909978518139	0	0	0	0	0	0	0	0.885534829458	0	0	0	0	0	0	0	0	0	0	0	0
Entpd7	0	0	0	0.951060962852	0	0	0.971793756915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eny2	-0.913075624259	0	-0.915435277338	0	0	0	0	0	-0.918492338993	0	0	0	0	0.903581314655	0	0.90780450215	0	0	0	0	0	0	0	0	0	0	0	0
Eomes	0	0	0	-0.999585749793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ep300	0	0	0	0.917813585663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ep400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.885293750457	0	0	0	0	0	0	0	0	0	0	0	0	0
Epb4.1	0	0.962464860583	0	0	-0.983833754575	0	0	0	0.938654004279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Epc2	0	0	0	0	0	0	0	0	-0.890779524504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ephb6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.955981557456	0	0	0	0	0	0	0	0	0	0	0	0	0
Ephx1	-0.988689396243	-0.995128627311	-0.969780709574	0	0	0	0	0	-0.911046322612	0	0	-0.957777940914	0.942631807791	0	0	0	0.914102691044	0	0	0	0	0	-0.92902687907	0	-0.932618795423	0	0	0
Epm2aip1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.897584474512	0	0	0	0.968521970476	0	0	0	0	0	0	0
Epn1	0	0	0	0	0	0.863364171356	0	0.932355815385	0	-0.975527775739	0	0	0	-0.968375405074	0.963300027121	0	0	0	0	0	0	0	0	0	0	0	0	0
Eps15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.913499993543	0	0	0	0	0	0	0	0	0	0	0
Eps15l1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.875073722819	0	0	0	0	0	0	0	0	0	0	0	0	0
Epsti1	0	0	-0.894691304941	0	-0.893632082892	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.928041068451	0	0	0	0	0	0	0	-0.955250490283
Ept1	-0.955911193145	0	0	0	0	-0.948564806561	0	0	0	0	0.896645988402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eral1	0	0	0	0	0	0	0	0	0	0	0.902462019295	0	0	0	0.921059542208	0	0	0	0	0.950664904494	0	0	0	0	0	0	0	0
Erap1	-0.913940830388	-0.986041341122	-0.893097228194	-0.977415498201	0	0	0	0	0	0	0	-0.95014839596	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.977431229222	-0.965108596478	-0.996140656298
Erc1	0.857285536551	0.972796817757	0	0.952623671375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ercc2	0	0	0	0	0	0	0	0	0	0	0.930134444593	0	0	0	0.945408521282	0	0	0	0	0	0	0	0	0	0	0	0	0
Ercc5	0	0	-0.909976613216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.905335962162	0	0
Ercc6l	-0.960677692364	0	0	0	0	-0.879332585236	0	0	-0.88225331138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ercc8	0	0	0	0	0	0	0	0	-0.936404727696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Erf	0	0	0	0	0	0	0	0	0	0	0.955731868491	0	0	-0.97908823005	0.973636289278	0	0	0	0.971358953717	0.96144027483	0	0	0	0.965099509663	0	0	0.960054070576	0.940281287534
Ergic1	0	-0.948470420438	0	0	0	-0.933934957474	0	0	0	0	0	0	0	0	0	0	0.86305421264	0	0	0	0	0	0	0	0	0	0	0
Ergic2	0	0	0	0	0	0	0	0	-0.872945790903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ergic3	0	0	0	0	0	0	0	0	0	0	0.955572584152	0	0	0	0.862968112997	0	0	0	0	0	0	0	0	0	0	0	0	0
Erh	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.954414543952	0	0	0	0	0.968771659441	0	0	0	0	0	0	0
Eri2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.861792852869	0	0	0	0	0	0	0	0	0	0	0
Erich1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.920293255384	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Erlec1	0	0	0	0	0	0	0	0	0	0	0	0	0.967742768706	0	0	0	0.922402696641	0	0	0	0.930978221095	0	0	0	0	0	0	0
Erlin1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.948727662524	0	0	0	0	0	0	0	0	0	0	0
Erlin2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.931197775185	0	0	0	0	0	0	0	0	0	0	0
Ermn	0	0	0	0	-0.998783467746	-0.989570333393	0	-0.953761287007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ermp1	-0.976707602278	-0.942073138758	-0.876369909704	0	0	-0.894953488616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ern1	0	0.942300324165	0	0	0	0	0	0	0	0	0	0	0	0	0.953389958199	0	0	0	0	0	0	0	0	0	0	0	0	0
Ero1l	0	0.985978673118	0	0.989379609022	0	0.993473647052	0	0.997218981527	0.973317720598	0	0	0	0	0	0	0	0.97154406795	0	0	0	0	0	0	0	0	0	0	0
Erp44	0	0	0	0	-0.948187262068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Errfi1	0	0	0	0	0	0	0	0.993598491534	0	0	0	0	0	0	0.900856260951	0	0.96078161256	0	0	0.854797256865	0	0	0	0	0	0	0.866950221491	0
Esco1	0	0	-0.942476901618	0	0	0	0	0	0	0	0	0	0	0	0	0	0.875207177266	0	0	0	0	0	0	0	0	0	0	0
Esco2	-0.975412414921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.968633900012	0.929781436056	0	0	0	0	0	0	0	0	0	0	0
Esd	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.89061040342	0	0	0	0	0	0	0	0	0	0	0	0
Esf1	0	0	0	0	0	0	0	0	0	0	0.871130359165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Espl1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.895427678452	0	0	0	0	0	0	0	0	0	0	0	0	0
Espn	0.998114417816	0.986499575959	0	0.992423231406	0	0.996990817473	0	0.99700373242	0.992582515745	0	0	0	0	0	0.885870618066	0	0	0	0	0	0	0	0	0	0	0	0	-0.975186936961
Esrra	0	0	0	0	0	0	0	0	0	-0.959120321332	0	0	0	0	0.893959679537	0	0	-0.927029039464	0	0	0	0	0	0	0	0	0	0
Esyt1	0	0	0	0	0	0	0	0	0	0	0.937599283651	0	0	0	0.9254764539	0	0.923849170645	0	0	0	0	0	0	0	0	0	0	0
Esyt2	0	0	-0.893988652691	0	0	0	0	0	0	0	0	0	0	0	0	0	0.914485834456	0	0	0	0	0	0	0	0	0	0	0
Etaa1	0	0	0	0	0	0	0	0	-0.928235084371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.923998196176	0
Etf1	0	0	0	0	0	-0.935067590952	0	0	-0.930002202343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Etfa	0	0	-0.933966419515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.942891151825	0	0	-0.931134835821	0	-0.916735708368
Etfb	0	0	-0.966241229956	0	0	0	0	0	0	0	0	0	0	0	0	0.940375997141	0	0	0	0	0	0	0	0	0	0	0	0
Etfdh	0	0	-0.893920484935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.939000346082
Etnk1	0	0	0	0	0	0	0	0.853566031969	0	0	0	0	0	0	0	0	0.906784221379	0	0	0	0	0	0	0	0	0	0	0
Ets1	0.904816844534	0	0	0	0	0.988466952804	0	0.919023285648	0.958078083766	0	0	0	0	0	0	0	0.944909143352	0	0	0	0	0	0	0	0	0	0	0
Ets2	-0.89205898084	0	0	0	0.979753668921	0	0	-0.894009627385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Etv4	0	0	0	0	0	0	0.938598039511	0	0	0	0.96006268054	0	0	0	0.892198941835	0	0	0	0	0	0	0	0	0	0	0.955822273117	0.895608487703	0
Etv6	0	0.995522818558	0	0.992147712548	0	0	0	0	0	0	0.909177791458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Evi2a	-0.963886820551	-0.989318637064	0	0	-0.877235115833	0	0	-0.878304825228	-0.963540738099	0	0	0	0	0	0	0	0	0	-0.887124684069	-0.952392688222	0	-0.896914622508	-0.963928769939	-0.879752079117	-0.991264039936	0	0	-0.898660765786
Evi2b	-0.951013602089	-0.885226474259	0	0	0	0.959541777699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.955203297222	0	-0.948140069007	-0.875593846025	0	0
Evi5l	0	0	0	0.930310948861	0	0	-0.901702096421	0.906762696469	0.863411526159	0	0.968397125994	0	0.902078875883	0	0.905837125305	0	0	0	0	0	0	0	0	0.96932700214	0.913629143007	0	0	0
Evl	0.998635320657	0.985586919742	0	0.954789077399	0	0.914688168618	0	0	0	-0.927285979466	0.873201055582	0	0.966158535273	0	0.876447012127	0	0	0	0	0.937900632402	0.968375601083	0	0	0	0	0	0.88228456793	0
Exd2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.914748438368	0	0	0	0	0	0	0	0	0	0	0
Exo1	-0.910448543832	0	0	0	0	-0.928020093757	0	0	-0.968186632827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exoc1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.92149172024	0	-0.925854456598
Exoc2	-0.990183843193	-0.998867366522	0	0	0	0.868069516852	0	0	0	0	0	0	0	0	0	0	0.923095798768	0	0	0	0.968870674031	0	0	0	0	0	0	-0.994231959141
Exoc3	0	0	0	0	0	0	0	0	-0.921203318197	0	0	0	0	0	0	0	-0.928890543559	0	0	0	0	0	0	0	0	0	0	0
Exoc4	0	0	-0.907092592787	0	0	0	0	0	-0.920600295743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.933054020324	0	-0.968506496911
Exoc5	0	0	-0.954054932724	0	0	0	0	0	-0.896594758424	0	0	0	0	0	0	0	0.932717433886	0	0	0	0	0	0	0	0	0	0	0
Exoc6	0	0	0	0	0	0	0	0.959322223609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exoc6b	0	0.910495115998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exoc7	0	0	0	0	0	0	0	0.924955551059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exoc8	0	0	0	0	0	-0.889489580821	0	0	0	0	0	0	0	0	0.968961078656	0	0	0	0	0	0	0	0	0	0	0	0	0
Exosc1	0	0	0	0	0	-0.955344876407	0	0	-0.93382484033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exosc2	0	0	0	0	0	-0.94092477426	0	0	-0.953079609451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exosc3	0	0	-0.905666313593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.969675836104	0	0	0
Exosc4	0	0	0	0	0	0	0	0	-0.897748366596	0	0	0	0	0	0	0	0.856295390656	0	0	0	0	0	0	0	0	0	0	0
Exosc5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.855391344403	0.923427282394	0	0	0	0	0.941026049447	0	0	0	0	0	0	0
Exosc6	0	0	0	0	0	-0.936084863612	0	0	-0.91618512265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exosc7	-0.874455968874	0	0	0	0	0	0	0	-0.914208257737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exosc8	0	0	0	0	0	0	0	0.887020048302	0	0	0	0	0	0	0	0.894239503377	0	0	0	0	0.960510398684	0	0	0	0	0	0	0
Exosc9	0	0	0	0	0	0	0	0	-0.902661688673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ext1	0	0	-0.90788963116	0.987011868836	0	0	0	0	-0.896112340461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ext2	0	0	0	0	0	0	0	0	0	0	0.9656935972	0.945851934444	0	0	0.976994175359	0	0	0	0.961982702582	0	0	0	0	0	0	0	0	0
Extl2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.936617747719	0	0	0	0	0	0
Extl3	0	-0.984059232536	-0.926226757417	0	0	-0.936693129739	0	0	-0.927207324363	0	0	0	0	0	0.871453232826	0	0	0	0	0	0	0	0	0	0	0	0	-0.956776399274
Ezh1	0.931701458097	0	0	0	0	0	0	0	-0.943079924072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.912965507116	-0.89098402777	-0.960557087873
Ezh2	0	0.932450524993	0	0	0	0	0	0	0	0	0.884294994597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ezr	0	0	0	0	0	0	0	0	0	0	0.90800253133	0.883898936239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
F2r	-0.93080448439	-0.98907218441	0	0	0	0.973567409563	0	0	0	0	0.8781905299	0	-0.940489549359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
F2rl2	-0.994630478328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
F2rl3	0	0	0	0	0	0	0	0	-0.940395163236	0	0	-0.886699946515	0	0	0	0	0	0	0	0	0	0	0	0.978130690648	0	0	0	0
F3	0	0	0	0.969753195373	0	0.977140544752	0	0.969180632746	0	-0.96926682957	0	0	-0.935901335039	-0.884277369354	0	0	0	0	0	0	0	0	0	0	0	0	0	0
F630043a04rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.947156344037	0	0	0	0	0	0	0	0	0	0	0
F630110n24rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.983688422611	-0.925099367613	0	0	0	0	0	0	0	0	0	0	0	0
F730043m19rik	-0.985501242751	0.856786158621	0	0	0	0	-0.901418938051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
F8a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.89297138003	0	-0.899630845385
Faah	-0.978784096987	0.867535699065	0	0	0	0	0	0	0	0	0.854676717365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fabp5	0	0	0	0	0	0	0	0.923995540038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fads2	-0.987960525626	0	-0.884371755477	0	0	0	0	0	0	0	0	0	0	0	0	-0.955853512737	0	-0.930185730916	0	0	0	0	0	0	0	0	0	0
Fads6	0	0	0	0	0	0	0.920237290616	0	0	-0.891571319203	0	0	0	-0.917506528374	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fah	0.989005075574	0	0	0.902276905062	-0.980923515778	0	0	0	0.960458738899	0	0	0	0.974665180013	0	0	0	0	0	0	0.864763290556	0	0	0	0	0	0	0	0
Fahd1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.942782482167	0.880244006389	0	0	0	0	0	0	0	0	0	0	0	0	0
Fahd2a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.923814730788	0	0	0	0	0	-0.91129801894	0	0	0	0	0
Faim	0	0	0	0	-0.9275167011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fam100a	0	0	0	0	0	0	0	0.88078643414	0	-0.913217203444	0	-0.896038929032	0	0	0	0	0.950488400226	0	0	0	0	0	0	0	0	0	0	-0.946372951035
Fam100b	0	0	0	0.885121551171	0	0	0	0.852821270056	0	0	-0.978742147599	-0.993356265665	0.989599163111	0.983201959628	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fam101b	0.945318116656	0.95037647069	0	0.93977329964	0.931490513972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.991437081162
Fam102a	0	-0.979256027603	0	0.918584177469	-0.964652396883	0.982297913375	0	0.994541282626	0.957225697299	-0.959361530314	0	0	0.993163688337	0	0.975973894588	0	0.980881574246	0	0.97475988962	0.982784376359	0	0	0	0	0	0	0	0
Fam103a1	0	0	0	0	-0.880994829738	0	0	0	0	0	0	0	0	0	0	0.900244953485	0	0	0	0	0	0	0	0	0	0	0	0
Fam105b	-0.95715918744	0	0	-0.984966388053	0	0	0	0	0	0	0.898286186604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fam107b	0.967148681169	0.945309506692	-0.984473482743	0.974303561512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.967006616758	0	0	0	0	0	0	0.900748636397
Fam108a	0	0	0	0	0	0	0	0.92238117173	0	0	0.890149770329	0	0	0	0.899491581607	0	0	0	0	0	0	0	0	0	0	0	0	0
Fam108b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.920598909118	0	0	0	0	0	0	0	0	0	0	0
Fam108c	0	0	0	0	0	0	0	0	0	0	0.862124336495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fam109a	0	0	0	0	0	0	0	0.874105101834	0	0	0	0	0	0	0.923595176698	0	0	0	0.960850492275	0.870846230342	0	0	0	0.885724248673	0	0	0.926600054243	0
Fam110a	0	0	0	0	0.85320871845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fam111a	-0.988804757061	0	0	-0.875924197456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fam113a	0	0	0	0	0	0	0	0.928580346034	0	0	0	0	0	0	0	0	0.860608982776	0	0	0	0	0	0	0	0	0	0	-0.947804473902
Fam113b	0	0	0	0.87681293561	0	0.950423825493	0	0	0	0	0	0	0	0	0	0	0.87419550646	0	0	0	0	0	0	0	0	0	0	0
Fam114a2	0	0	0	0	0	0	0	0.972194120255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fam117a	0	0	0	0	0	0.977282609164	0	0	0	-0.950258513104	0.875159822463	0	0	0	0.957303186978	0	0	0	0	0	0	0.945520450818	0	0	0	0	0	0
Fam117b	0	0	0	0	0	0	0	0.983438733646	0.903955848103	0	0	0	0.969559471176	0	0	0	0.965452518199	0	0	0	0	0	0	0	0	0	0	0
Fam118a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.940767750518	0	0	0	0	0	0	0	0	0	0	0
Fam118b	0	0	0	0	0	-0.877869600327	0	0	-0.894161693916	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.953808480069	0	0	0	0	0
Fam120c	0	0	-0.927930951307	0	-0.877030612566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.951516994746	0	-0.913825469571
Fam122a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.983970090086	0	0	0	0	0	0	0	0
Fam122b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.85386738072	0	0	0	0	0	0	0	0	0	0	0
Fam124b	0.875366461606	0	-0.884901366501	0.909922553371	0.997658089707	-0.985905005611	0	0	0	0	0	0	0	0	0.903757818924	0	0	0	0	0.954203599826	0	0	0	0	0	0	0	0
Fam125a	0	0	0	0	0	0	0	0	0	0	0	0	0.955576889134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.915414302644
Fam125b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.948757797399	0	0	0	0	0	0	0	0
Fam126a	-0.886553123656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.962539196459	0	0	0	0	0	0	0	0
Fam126b	0	0	-0.901209191111	0	0	0	0	0	0	0	0	0	0	0	0	0.914356684992	0.901760307204	0	0	0	0	0	0	0	0	0	0	0
Fam129a	0.987209898015	0.960204744951	-0.90987698342	0	0	0	0	-0.92620053905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.972066951223
Fam129b	-0.998065084476	0.989418353861	0	0.997615039886	0	0	0	0.918213949003	-0.951102744539	0	0.992845119657	0	0	-0.992679831783	0.854637972526	0	0	0	0	0	0	0	0	0	0	0	0	0
Fam132a	0	0	0	0	0	0	0	0.95812543857	0.94568404014	0	0	0	0.962985763424	0	0	0	0.974333696387	0	0	0	0	0	0	0	0	0	0	0
Fam134a	0	0	0	0	0	0	0	0	0	-0.970305076925	0	0	0	0	0.92669476385	0	0	0	0	0	0	0	0	0	0	0	0	-0.915372353256
Fam134b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.965525702896	0.969296867264	0	0	0	0	0	0	0	0	0	0	0
Fam136a	0	0	0	0	0	0	0	0	-0.920747118601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fam13b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.880255471773	0
Fam158a	0	0	0	0	0	0	0	0	0	0	-0.911927259761	-0.882934988936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fam160a2	0	0	0	0	0	0	0	0	0	-0.953588245781	0	0	0.979280120884	0	0	0	0.89504453504	0	0	0	0	0	0	0	0	0	0	-0.905813136451
Fam160b2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.954289699469	0	0	0	0	0	0	0	0	0	0	0	0	0
Fam162a	0	0	-0.922409363103	0	-0.950001573102	0.898303406532	0	0.998247872263	0.888698991343	0	0	0	0	0	0	0.976933905609	0.964062008963	0	0	0	0.899099828231	0	0	0	0	0	0	0
Fam168a	0	0	0	0	0	0	0	0.943027866149	0	0	0.926479514742	0	0	0	0.910284171872	0.923147458554	0.865142128986	0	0	0	0.973068031633	0	0	0	0	0	0	0
Fam168b	-0.889091061634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.911231267946	0	0	0	0	0	0	0	0	0	0	0
Fam169b	0	0	0	0	-0.892840288192	0.994377693304	0	0	0.894553767075	-0.901848919279	0	-0.914412761004	0	0	0	0	0.964613046679	0	0	0	0	0	0	0	0	0	0	0
Fam172a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.966016470862	0	0	0	0	0	0	0	0	0	0	0	0
Fam173a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.909479140209	0	0	0	0	0	0
Fam173b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.852903064717	0	0	0	0	0	0	0	0
Fam174a	0	0	-0.908954096882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fam175a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.959666622182	0.899306467375	0	0	0.919712082793	0.921993723336	0	0	0	0	0	0	0
Fam176b	0	0	0	0	0	0.916448906319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fam178a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.954664232917	0	0	0	0	0	0	0	0	0	0	0
Fam179b	0	0	-0.901612953971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fam183b	0	0	0	0	0	0.975995419499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fam188a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.86518948379	0	0	0	0	0	0	0	0	0	0	0
Fam189b	0.874862778694	0	0	0	0	0	0	0.877178859094	0	0	0	0	0	0	0.931124590489	0	0	0	0	0.966545983667	0	0	0	0	0	0	0	0
Fam195a	0	0	0	0	0	0	0	0	-0.905430348285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fam199x	0	0	0	0	0	0	0	0	0	0	0.974811549406	0.964569996857	0	0	0.936708152345	0	0	0.975474516658	0.995484073719	0	0.979142361455	0.961513459527	0	0	0	0	0.935903120682	0
Fam20a	0.99774418935	0	0.974673789977	0.992035783012	-0.986565708473	0.992341436745	0	0.937995342009	0.972086495701	0	0.942795397113	0	0	-0.957012364582	0	0	0	0	0	0	-0.899657063753	0	0	0	0	0	0	0
Fam26f	0	0	0	-0.99669648569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fam33a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.870536271627	0	0	0	0	0.968100082225	0	0	0	0	0	0	0
Fam35a	0	0	0	0	0	0	0.950083731903	0	0	0	0	0	0	0	0	0	0.87719177404	0	0	0	0	0	0	0	0	0	0	0
Fam36a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.953936690932	0	0	0	0	0	0	0
Fam38a	0	0	-0.986896059904	0	0	0	0	0	-0.909777353623	0	0.862021016923	0	0	0	0.86944280616	0	0	0	0	0	0	0	0	0	0	-0.926467966399	0	0
Fam3a	0	0	0	0	0	0	0	0.862193216209	0	0	0	0	0	0	0.865155043932	0	0	0	0	0	0	0	0	0	0	0	0	0
Fam3c	0	0	0	0	-0.881823330152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.95245036863	0	0	-0.988799513387
