Hybridization REF_at	Iron01	Iron02	Iron03	Iron04	Iron05	Iron06	Iron07	Iron08	Iron09	Iron10	Iron11	Iron12	Iron13	Iron14	Iron15	Iron16	Iron17	Iron18	Iron19	Iron20	Iron21	Iron22	Iron23	Iron24
Composite Element REF_at	normalized log 2	normalized log 2	normalized log 2	normalized log 2	normalized log 2	normalized log 2	normalized log 2	normalized log 2	normalized log 2	normalized log 2	normalized log 2	normalized log 2	normalized log 2	normalized log 2	normalized log 2	normalized log 2	normalized log 2	normalized log 2	normalized log 2	normalized log 2	normalized log 2	normalized log 2	normalized log 2	normalized log 2
GBAA1553_at	7.867051919	7.887062366	7.511315886	7.63078429	7.863690562	7.948331979	7.613097271	7.498330337	7.722084435	7.776714869	7.694746892	7.75680305	7.839221113	7.7580426	7.730494345	7.649850045	8.150204987	8.232694388	7.939231859	8.191588908	8.0978689	8.124787176	8.30190801	8.242463884
GBAA1554_at	11.45090162	11.45987106	11.55536715	11.49304268	11.53838119	11.60288571	11.59644857	11.50786141	11.37486454	11.50501716	11.60735288	11.58319351	11.51822099	11.55807654	11.65882389	11.57947039	11.61090859	11.78100201	11.84230162	11.71401463	11.6747177	11.78122492	11.82154528	11.58073673
GBAA1555_at	11.95850061	11.92166408	11.89589307	11.8661541	11.97035839	11.93072716	11.93810455	11.86036896	11.79090891	11.83788285	11.98089522	11.80970079	11.91186705	11.98228459	11.97943853	11.93801635	12.02547496	12.20167018	12.3162829	12.01485619	12.14421895	12.16988382	12.09598685	11.97756431
GBAA1556_at	11.68721654	11.68114906	11.65494487	11.63335743	11.73824053	11.74305384	11.74439399	11.60627814	11.5511781	11.60024338	11.71009997	11.58329812	11.70630289	11.72281833	11.78046928	11.71186873	11.76207	11.95843164	12.01386416	11.81667342	11.82334857	11.89190454	11.93208532	11.83448995
GBAA1557_at	11.16015196	11.20931391	11.17282974	11.11176991	11.24963099	11.25155558	11.17066027	11.04461022	10.95741166	11.10214777	11.22206166	11.01636333	11.17948582	11.24539541	11.24738186	11.17914082	11.20186825	11.41557648	11.40439548	11.05922074	11.28827288	11.29564179	11.27142211	11.11906643
GBAA1558_at	11.23152713	11.19851712	11.23337028	11.19027048	11.30321087	11.24621519	11.25659763	11.12111081	10.9902074	11.10427174	11.26788588	11.02703334	11.28051326	11.32445583	11.30503772	11.2706892	11.21089507	11.41096375	11.28332749	10.95527227	11.28636933	11.31398639	11.02924452	10.96728488
GBAA1559_at	11.36365574	11.35884437	11.4159959	11.3691066	11.4503839	11.42341925	11.40975175	11.27494161	11.09585531	11.29777477	11.42974543	11.18681664	11.42768115	11.41506147	11.48738274	11.45752655	11.32187898	11.57287819	11.56139841	11.154336	11.45921993	11.44170797	11.29873394	11.0870039
GBAA1560_at	11.64964809	11.60934986	11.62224321	11.59528652	11.67007016	11.6711002	11.63426467	11.54130638	11.36217253	11.45648713	11.52969784	11.25769262	11.61220017	11.59593549	11.59648663	11.57764735	11.42226742	11.51043269	11.6438196	11.35365182	11.43787976	11.52312788	11.39453453	11.35419425
GBAA1561_at	4.64044194	4.643800002	4.513769253	4.452066101	4.663686353	4.683146097	4.546834129	4.604561187	4.558950059	4.747342292	4.713513008	4.723702504	4.617736025	4.593987898	4.666801273	4.650582115	4.696187941	4.728927012	4.800161483	4.72865275	4.777952937	4.703117569	4.965328002	4.823303427
GBAA1562_at	12.46280719	12.79602085	12.73025083	12.57784634	12.62200509	12.86733425	12.81108513	12.5483169	12.37314008	12.60259195	12.84583535	12.72201061	12.98851017	13.0607933	13.27704247	13.0178771	11.62421475	12.77253685	11.94847953	11.38853444	13.14263867	13.70780889	12.03816911	12.13982096
GBAA1563_at	12.72737733	13.06616575	13.01859533	12.85015488	12.87435544	13.1174859	13.07819342	12.81787416	12.73648493	12.90873264	13.09169266	12.98780477	13.23658124	13.33437946	13.49652581	13.31408456	12.0104899	13.06824836	12.42489762	11.81163792	13.3541574	13.88203817	12.86959131	12.98072084
GBAA1564_at	12.24131403	12.55314384	12.58001463	12.37489187	12.40931432	12.66310018	12.6503787	12.30887575	12.27087717	12.53202276	12.56781841	12.45940454	12.73115945	12.8230628	13.01994869	12.86417722	11.55583609	12.5026957	11.90669345	11.33550403	12.77941369	13.36843978	12.65993967	12.71942547
GBAA1565_at	10.93404468	10.91804658	10.8344223	10.77733774	10.92446901	10.93803029	10.82235098	10.81610736	10.92554738	11.02327541	11.052762	10.92035389	10.97627887	10.94561934	10.88108263	10.95456266	10.79643251	10.85601559	11.05442591	10.99439533	10.87449771	10.91658529	10.65484668	10.83876315
GBAA1566_at	13.32293477	13.27115425	13.23362168	13.19420449	13.32271711	13.26350879	13.23447296	13.22832962	13.17182079	13.21325708	13.20446748	13.10530921	13.29355884	13.23314419	13.22598152	13.22853575	12.84846907	13.10264389	12.9588075	12.90426304	13.21683854	13.36413688	12.74177965	12.65249921
GBAA1567_at	13.48979964	13.46906804	13.41635803	13.37378113	13.49894498	13.47229619	13.40902995	13.43607801	13.3820704	13.44966277	13.45606189	13.35898345	13.47849431	13.45312585	13.45235455	13.43247703	13.08789131	13.32266815	13.27220753	13.12679388	13.46248551	13.53448219	12.97040466	12.86095663
GBAA1568_at	13.22946761	13.18260622	13.03796162	13.03561777	13.17125367	13.16496004	13.09218094	13.06118692	13.03460656	13.03661668	12.93525086	12.80818768	13.09722201	13.04638186	13.00825808	13.0760853	12.66668774	12.88886312	12.84070618	12.66823444	12.9970759	13.07224153	12.57656329	12.49353745
GBAA1569_at	10.95938739	10.93673543	10.79255629	10.7703101	10.98781374	10.95968122	10.86771477	10.94286571	10.79860973	10.88988546	10.86353792	10.73242266	11.02482712	10.9554706	10.92089248	10.94763426	11.07966269	11.5345945	10.98818934	11.18223055	11.40646711	11.63223725	10.7035353	10.5362206
GBAA1570_at	10.30967793	10.27467557	10.09994246	10.07751854	10.3129305	10.32439957	10.15866777	10.2352937	10.06204512	10.26027022	10.16495927	9.947597663	10.36132322	10.23044105	10.1482802	10.29520031	10.37636759	10.80566347	10.13924614	10.35277235	10.75871599	10.97156041	10.10637519	9.925199152
GBAA1571_at	10.12477145	10.11334926	9.869042641	9.913745027	10.11395477	10.07699796	10.03119874	10.04936442	9.974201953	9.990676837	9.909783337	9.808330818	10.1434323	10.05333581	9.988274284	10.09594053	10.08524907	10.60718903	9.885696645	10.07532516	10.55956194	10.81634547	9.906633865	9.630972925
GBAA1572_at	12.95298226	12.91056263	12.86638876	12.84575785	12.9270405	12.90533133	12.9106491	12.86139498	12.71778398	12.72498185	12.54908374	12.50783523	12.91539105	12.91624222	12.75214784	12.76295759	12.02729122	12.52582454	12.3908231	11.90336875	12.49741484	12.86782648	12.1498604	12.22647521
GBAA1573_at	11.04005269	11.03016751	10.72246107	10.72303736	10.99415647	10.98266297	10.80902224	10.74113313	10.83282229	10.67098258	10.56505783	10.68901827	10.95324399	10.93147734	10.90187088	10.67782548	10.44930527	10.99977343	10.54745516	10.16911021	11.28919495	11.6679039	9.841616257	9.708989679
GBAA1574_at	6.064571108	6.10744515	6.045427461	6.058598734	6.235820039	6.250040601	6.059708684	5.952756268	5.989176359	5.921535752	6.13978655	5.951402658	5.994347692	6.064295616	6.137247373	6.044427483	6.019402607	6.011190938	5.980718518	6.033936335	6.133988247	6.18036552	6.311752286	6.016974189
GBAA1575_at	11.4818554	11.43223432	11.29910637	11.36006587	11.34270015	11.2855202	11.45981726	11.61189711	11.5793463	11.44555263	11.38874394	11.20750584	11.51268403	11.52382852	11.39494471	11.50467661	11.7652031	11.52040785	11.47652311	11.50570115	11.32738359	10.82913624	11.24839156	11.1978234
GBAA1577_at	9.02515415	8.992804411	9.151395415	9.076117559	9.280741526	9.033978511	9.274943051	9.243251476	8.835361905	8.91211712	9.173193744	9.39347082	8.865860705	8.977141689	9.349834933	9.335850649	8.34701734	8.296930684	9.079491729	8.953902206	8.320208778	9.122388549	8.786494341	8.82687912
GBAA1578_at	7.190957932	7.209941514	7.189063163	7.229583704	7.273764871	7.026220442	7.265382061	7.347043127	7.072051296	7.131322864	7.277809238	7.536457016	7.098479457	7.176989129	7.376360538	7.233189459	6.927889995	6.844603966	7.198460779	7.075970412	6.848959266	7.252852754	6.970821341	6.950866773
GBAA1579_at	13.58790302	13.61038186	13.67600406	13.63084514	13.55613683	13.55408802	13.68851428	13.65530372	13.83333288	13.65207	13.21466702	13.57460058	13.56923016	13.66454796	13.5352049	13.59881021	13.45000818	13.06347604	13.28376916	13.18460401	13.0331821	13.08878894	13.3767677	13.3972061
GBAA1580_at	5.674206755	5.588517084	9.053720291	8.898381387	5.61709094	5.602086724	9.241132075	9.192344109	5.588638405	5.662778699	7.382796431	7.646703776	5.699588839	5.762538237	7.699327172	7.902966468	5.971672323	5.837564787	7.523379249	7.424480073	5.759440554	6.082492246	7.313348912	7.328709423
GBAA1581_at	5.534387963	5.449757717	10.09267747	10.13037543	5.434651705	5.464419164	10.34264443	10.24574402	5.791822555	5.691510211	8.353720132	8.485966622	5.744849195	5.839627881	8.471520232	8.864880574	5.710010245	5.768993858	8.183743898	8.279921344	5.626634052	5.984837253	8.061454483	8.190720521
GBAA1582_at	9.958775628	9.934614255	9.994107535	9.979656279	9.960320224	9.967256976	10.01994383	9.986903936	9.828701658	9.924755892	10.12337702	10.0355566	10.10773342	9.985135156	9.932628994	10.04513647	9.482107444	9.673079993	9.421858546	9.569749899	9.7040173	9.727514736	9.384865797	9.206264985
GBAA1583_at	12.5355328	12.50695681	12.19957284	12.25904859	12.44239012	12.32692155	12.24232188	12.31228398	12.3839821	12.29201621	12.08890535	12.0939151	12.4072018	12.36367246	12.2740796	12.23376447	12.21074768	12.09010916	12.1709368	12.35482568	12.33217187	12.3494146	12.4276464	12.57688002
GBAA1584_at	12.00810738	11.97504409	11.83575715	11.84482538	11.91339064	11.91722794	11.90585043	11.89721388	11.64226308	11.59045461	11.53010437	11.40311604	11.89410765	11.8562904	11.71373798	11.65997409	11.04628285	11.51078203	10.62315756	10.82048825	11.85696103	12.16105472	10.9927523	10.90783669
GBAA1585_at	11.62739032	11.75648983	11.66812325	11.55989427	11.70756248	11.71368348	11.70720395	11.60569254	11.50288088	11.47218053	11.44017485	11.26213514	11.6654245	11.65755541	11.6166535	11.54634089	11.15235982	11.6948762	10.95889091	10.77368021	11.94403684	12.34780989	11.03608721	11.001815
GBAA1586_at	10.39881061	10.4646841	10.3903957	10.34551698	10.43912179	10.47391465	10.48314955	10.37470846	9.972847001	10.01938215	9.833867346	9.631573817	10.36467516	10.3838414	10.23712913	10.23302142	9.568583227	10.34673179	9.444077862	9.013547333	10.57567735	10.95676889	9.825316494	9.863426596
GBAA1587_at	13.18367224	13.14311181	13.21107034	13.1876928	13.19085562	13.21683035	13.22640564	13.23023482	13.22751871	13.1230261	13.18925368	13.19306445	13.12552296	13.23080698	13.2506676	13.24242162	13.14644346	13.12862319	13.12575016	12.84449581	13.20454239	13.05466023	13.20761461	13.08275899
GBAA1588_at	10.35481671	10.4014938	10.5141579	10.29461463	10.46251035	10.49692002	10.49759832	10.37421165	10.16531592	10.18916767	10.11366389	9.987180277	10.36837084	10.53215708	10.50096647	10.47800206	9.945779866	10.26207264	9.619156902	9.303735162	10.4529624	10.42231984	10.61048515	10.41156466
GBAA1589_at	6.593077042	6.647787193	6.364809394	6.314436351	6.626736196	6.664324784	6.35846825	6.344934036	6.431069345	6.472596873	6.257427623	6.207562995	6.511242009	6.445751306	6.297208402	6.416441775	5.718409037	5.864772646	5.95549164	5.870050738	5.890121692	6.110121152	5.947087329	5.855499662
GBAA1590_at	10.7883533	10.84732217	10.7379023	10.71667974	10.83795962	10.79225576	10.76303142	10.7430573	10.80744401	10.88371094	10.99403221	10.82941248	10.87338851	10.85292853	10.75301815	10.83868681	10.78901657	10.96010215	10.68815878	11.16678186	11.0439697	11.14349138	11.15985265	11.27151596
GBAA1591_at	13.54665376	13.25186948	13.25765002	13.28210742	13.55315109	13.2523296	13.27152017	13.37004368	12.548728	12.37692844	12.78365798	12.81403271	13.32275895	13.19043529	13.27332651	13.22887012	10.49746179	11.51187602	10.64629811	9.772674208	12.71643911	12.92093246	10.01196352	9.950907587
GBAA1592_at	13.7189157	13.47613845	13.48155029	13.55035905	13.70806537	13.55669049	13.52180813	13.58295306	13.00912304	12.96241263	13.10179159	13.06329972	13.55767169	13.41865544	13.50190843	13.51467788	11.62676049	12.23852577	11.95326795	10.75740286	12.98989949	13.18544254	11.6699157	11.76811959
GBAA1593_at	9.049402834	8.94145301	8.984928543	9.012467997	8.871277897	8.934251632	8.938764402	9.257276731	9.178506627	9.021814566	9.223290666	9.176200733	9.140012501	9.162145496	9.081009332	9.217305976	9.065429008	8.979505444	8.131965971	8.561989785	8.806578452	8.754084238	8.897291685	8.871412077
GBAA1594_at	4.243703354	4.430437596	4.371799581	4.371742424	4.270103975	4.351176501	4.279775441	4.17824661	4.721637059	4.478564526	4.464545413	4.632998456	4.224596874	4.279817947	4.253103523	4.249628258	4.624185366	4.556799444	4.509483174	4.726769543	4.322386845	4.374425878	4.244796817	4.215340334
GBAA1595_at	11.802757	11.81740638	12.02567318	12.08513419	11.8606149	11.83273111	11.98300289	12.01651504	11.77821669	11.48491477	11.60272475	11.69285143	11.70088288	11.82033298	11.74885057	11.74197076	11.68732575	11.83533623	11.90588158	11.90745145	11.81216153	12.01919095	11.68216777	11.77497312
GBAA1596_at	8.24354722	8.3389777	8.46932963	8.537989552	8.215659585	8.240142653	8.568158896	8.624039964	8.442130191	8.116714176	8.287221814	8.363296706	8.266004273	8.497333557	8.421900174	8.175191828	8.344870416	8.547921521	8.66362509	8.357991324	8.638727332	8.865918138	9.152113598	9.153759923
GBAA1597_at	12.33627587	12.33858255	12.65559915	12.59448873	12.48085362	12.5382817	12.58866366	12.62075563	12.21215237	12.19004352	12.26228606	12.37712201	12.32140171	12.43654636	12.50926607	12.51757912	12.21767148	12.3854674	12.49121532	12.37128194	12.43615666	12.56229045	12.8556326	12.74750772
GBAA1598_at	12.60596639	12.60968281	12.76406405	12.79216164	12.68164389	12.68681018	12.76399304	12.73316925	12.46066029	12.32442214	12.40410751	12.5212775	12.5366473	12.58665073	12.58776922	12.58706704	12.4196258	12.48460066	12.60532506	12.58100044	12.4660117	12.63103089	12.78870258	12.76652
GBAA1599_at	12.58339666	12.60002292	12.68089271	12.72152007	12.69164108	12.6528283	12.73943316	12.68099506	12.43056853	12.24344803	12.35385265	12.45078958	12.49287221	12.52838217	12.5217913	12.50158886	12.44270277	12.48237974	12.58658669	12.54394427	12.40690385	12.56448223	12.77013678	12.81764944
GBAA1600_at	9.125963132	9.060268716	8.861799827	8.95093192	8.966297272	8.940998767	8.934228635	8.951424635	9.065237275	9.003686462	9.054424551	9.023721717	9.054629548	9.032381504	9.040633283	9.096833947	8.859490923	8.418291007	8.794792075	8.780141693	8.718457105	8.476895942	8.603709315	8.843620366
GBAA1601_at	11.28827128	11.32541677	11.29930759	11.33952785	11.24754541	11.41816535	11.33184413	11.30238592	11.12589971	11.2617162	11.47323485	11.40209935	11.51430721	11.46123012	11.55236412	11.42015083	11.07996855	11.07636965	11.07740155	11.00458275	11.42982697	11.27814133	10.89109915	10.64640588
GBAA1602_at	10.8201133	10.80027658	10.78536991	10.75296881	10.69444023	10.72742925	10.7831118	10.8016411	10.56793386	10.55352911	10.80664861	10.68971278	10.91569135	10.87429365	10.88109573	10.88476465	10.40504835	10.4648883	10.30373606	10.15831088	10.74089835	10.47574864	9.752150242	9.803063176
GBAA1603_at	10.043247	9.998229299	9.976690772	9.984333886	9.849019273	9.982236082	9.995614536	9.99631552	9.810608324	9.815143463	9.884535197	9.800233267	10.08634992	9.96334916	9.989944482	10.03727097	9.488702808	9.484490654	9.228758267	9.189267152	9.803841124	9.696688705	9.260969982	9.074956219
GBAA1605_at	10.45219548	10.85860853	10.39742623	10.61156874	10.79633842	11.11024607	10.88270889	10.28973573	10.21997739	10.29162597	10.48065192	10.97470744	10.8467833	11.04935595	11.32735345	10.56770602	13.25970796	13.79513233	11.76361299	10.4114725	13.82029671	13.919745	13.14455109	12.76669071
GBAA1606_at	11.03699552	11.03324048	10.78436598	10.72266247	11.11744302	11.05659475	10.98828458	10.83945228	10.62324407	10.67091169	10.49497918	10.33719662	10.97260409	11.01014479	10.8842859	10.84242683	11.43195636	12.18552756	10.10781997	9.694655597	12.34543985	12.57951374	11.49929759	11.06318892
GBAA1607_at	12.91789933	12.69059796	12.32136061	12.45580578	12.89322972	12.52001168	12.28308681	12.47266801	12.75973403	12.67759357	11.71007108	12.16460687	12.66766511	12.29738851	12.58252925	12.86099892	10.63952704	9.521518646	10.84039633	11.21360583	9.77327768	8.623741398	11.05127225	11.13416352
GBAA1608_at	5.459980365	5.394894037	5.495585528	5.327431464	5.478717937	5.307160662	5.346901035	5.302223472	5.60513676	5.640886548	5.690029445	5.609914405	5.565581535	5.639778152	5.369463527	5.454848669	5.270046972	5.422737239	5.397004842	5.305118954	5.480204113	5.516470125	5.277636665	5.189911518
GBAA1609_at	5.717513575	5.803808234	5.621792957	5.660652455	5.77957998	5.866386011	5.715613504	5.721147087	6.079690047	5.851470197	6.125814012	6.191933295	6.045842543	6.010129264	5.961196933	5.89902122	5.672138341	5.713865484	5.682574491	5.641094012	5.7127446	6.042927565	5.473886945	5.394348344
GBAA1610_at	5.882382317	5.862078299	5.710069973	5.795390997	5.70136848	5.878854303	5.757500429	5.750950785	5.825971365	5.944871023	5.986438925	6.044642747	5.980208111	5.882187968	5.894009151	5.854907363	5.735507176	5.929238377	5.906779435	5.726804484	5.98748189	6.116450907	6.021951115	5.886712262
GBAA1611_at	6.836708886	6.907182935	6.791184821	6.766516294	6.76853623	6.931889654	6.91571708	6.819422721	6.912672931	7.015373137	7.033343685	7.162760329	7.045659361	7.058555286	6.911828161	6.972105384	6.790889571	7.095318206	6.977942575	6.664858112	7.01165718	7.131918058	6.975822806	6.72278292
GBAA1612_at	6.77134857	6.903248281	6.843972352	6.707868704	6.858964789	7.04079983	6.848889147	6.712019064	7.081638725	7.193675983	7.253039059	7.127088391	7.046975816	7.11165462	6.995334576	7.01949507	6.858213865	7.109361293	7.098716301	6.870562181	7.219110712	7.273456376	7.142422873	6.948324009
GBAA1613_at	6.952882696	6.886642055	6.847115483	6.754861594	6.895471504	6.938606376	6.766078834	6.70199338	7.124756012	7.055235708	7.117970806	6.961146355	6.929009755	7.057880605	6.817678029	6.832930988	6.843568454	7.16433651	7.0064286	6.699785066	6.848539593	7.095122284	6.880653414	6.686099559
GBAA1614_at	6.558047246	6.457690238	6.414947836	6.443435057	6.44433161	6.597911683	6.446899085	6.271273534	6.537344899	6.516530125	6.690454018	6.678423851	6.641203341	6.75450358	6.459057326	6.464956595	6.408291666	6.715729317	6.652877528	6.63528233	6.570858899	6.708426984	6.615043715	6.221554757
GBAA1615_at	8.280310402	8.382012101	8.331712387	8.175154573	8.397026768	8.433226773	8.237387684	8.073033467	8.330991607	8.468456801	8.560188266	8.406115107	8.495612	8.455560099	8.432713762	8.403060471	8.255321067	8.54968425	8.605883249	8.432329946	8.421498195	8.540172774	8.270299994	7.968239792
GBAA1616_at	7.952894307	8.11014133	8.102683247	7.908684588	8.118097407	8.187248427	8.008539695	7.875003135	7.996796856	8.229958663	8.258468772	8.137483628	8.196592788	8.188983885	8.148045963	8.273955041	7.972303715	8.306117029	8.339922503	8.206108927	8.039299108	8.108514746	8.07418772	7.777474175
GBAA1617_at	5.389294503	5.569312632	7.692764477	7.480937826	5.549664531	5.539682139	7.904789305	7.777986175	5.566183915	5.700118497	6.457942449	6.484468048	5.60889114	5.617263342	6.568766039	6.627224428	5.382927595	5.444448955	6.255471741	6.211563341	5.460581561	5.584731349	6.256264126	5.879207901
GBAA1618_at	6.95467335	7.041278493	8.524589049	8.636814828	7.046556537	6.933053836	8.858843896	8.832106065	7.202052797	7.278161403	8.100665401	7.864813968	7.295088533	7.181205652	7.975267224	8.070851422	7.698896261	7.87154215	8.228878952	8.566297087	7.386336285	7.334918004	8.206163156	8.085435915
GBAA1619_at	9.393311605	9.544647469	9.644664621	9.637410935	9.522349286	9.603190905	9.631468407	9.554096949	9.8685311	9.988273524	10.24662877	10.28432923	9.807842567	9.896863151	10.07977406	9.922065922	9.718628103	9.774943499	9.863777911	9.669525851	9.742609644	9.671877091	9.925449718	9.684783287
GBAA1620_at	9.858358186	9.795986203	9.751736117	9.792199069	9.799215597	9.865363865	9.905408921	9.900467549	10.10197876	10.03543445	10.08650934	10.20446351	9.934203608	9.989408508	10.13416326	10.06033223	9.916613153	9.772512936	9.948763084	9.829223502	9.634375101	9.420519207	9.43309534	9.39567929
GBAA1621_at	10.76546335	10.8166663	10.56266851	10.46763074	10.74734384	10.7963663	10.72123372	10.51727927	11.01427206	11.115617	10.5315119	10.2179056	10.77530031	10.66666937	10.77436235	10.88106563	10.64204164	10.44286677	10.41076761	11.00050885	10.76586436	10.58195841	10.10826635	10.02570646
GBAA1622_at	10.12685246	9.88695778	9.946449814	10.10548875	9.90634943	9.918436642	9.985042377	10.14648269	10.11633582	10.06268173	10.11063902	10.10015972	10.13402601	10.03877518	10.09065535	10.13367337	10.06861407	9.70387881	9.546031716	10.21763572	9.905561071	9.610911156	10.17766355	10.28374353
GBAA1623_at	9.764422649	9.644109385	9.529484025	9.684914964	9.627044464	9.585950205	9.519838669	9.750310968	9.827181521	9.758512677	9.783014314	9.673403389	9.808162255	9.714971238	9.701453101	9.756026189	9.914964362	9.628381997	9.691406057	10.13838598	9.841019564	9.493766219	10.22081789	10.30220616
GBAA1624_at	10.64977825	10.43786081	10.05906778	10.28838495	10.41585752	10.26262632	10.11999298	10.28171016	10.50399661	10.38577201	10.21091238	10.110314	10.42983375	10.29218383	10.10968799	10.24324873	10.3937625	10.1550043	10.20660931	10.5052143	10.34409667	9.993880547	10.51117561	10.85717786
GBAA1625_at	7.120007108	7.096250647	6.627398313	6.521580273	7.046662428	7.064871739	6.918982278	6.743044171	6.704811208	6.5352352	6.07597722	6.044662378	6.840787602	6.737562886	6.359756504	6.380601368	5.812593031	6.53851924	5.501282506	5.675925009	6.364883961	6.816721632	5.526214406	5.629107899
GBAA1626_at	8.85222562	8.783768325	8.698997398	8.583319694	8.899907324	8.798882503	8.730145118	8.741570095	8.727337553	8.814828284	8.919412651	8.781980645	8.869168347	8.743929272	8.714557197	8.856986673	8.869544645	8.750225984	8.806271217	8.693224971	8.576395326	8.603910076	8.644339521	8.349938067
GBAA1627_at	8.144985143	8.14051565	7.945236857	7.903031597	8.081773037	8.133651818	8.024316719	7.987886029	8.109947218	8.105298259	7.981119176	8.004418038	8.186179567	8.033446834	8.008623287	8.073773823	8.144495325	7.917543725	7.898368131	7.867179028	7.950499889	8.023948733	7.810339037	7.805721119
GBAA1628_at	12.07530508	11.97228908	12.16590406	12.17256959	12.04186813	11.94475029	12.05210404	12.15074673	12.16945042	11.9861766	11.95129324	12.0255017	12.13614334	12.03804408	12.09580538	12.14866321	12.00501096	11.37598814	12.29655278	12.14321655	11.93358286	11.68431769	11.2373498	11.37173538
GBAA1629_at	14.22338527	14.19468832	14.19457495	14.22151792	14.21259181	14.18221104	14.18772569	14.19532524	14.25367432	14.14880996	14.03502727	14.12810754	14.18740792	14.16282741	14.1634119	14.17555089	13.98493545	13.65430639	13.92435664	13.68570523	14.02432768	13.90865687	13.28504794	13.41945448
